Index,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,InGroup
6681,7045_01,Mars,False,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,0.0,7045,1,False
6682,7047_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7047,1,False
6683,7048_01,Earth,False,TRAPPIST-1e,24.0,False,332.0,9.0,356.0,0.0,0.0,0.0,7048,1,False
6684,7049_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7049,1,False
6685,7050_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,999.0,0.0,0.0,4.0,1.0,7050,1,False
6686,7051_01,Mars,False,TRAPPIST-1e,39.0,False,42.0,0.0,352.0,1.0,369.0,0.0,7051,1,False
6687,7052_01,Europa,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7052,1,False
6688,7053_01,Earth,False,PSO J318.5-22,23.0,False,64.0,4.0,0.0,1125.0,307.0,0.0,7053,1,False
6689,7056_01,Europa,False,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,0.0,7056,1,False
6690,7057_01,Mars,False,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,0.0,7057,1,False
6691,7058_01,Mars,True,55 Cancri e,30.0,False,0.0,0.0,175.0,0.0,0.0,1.0,7058,1,False
6692,7059_01,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7059,1,False
6693,7060_01,Earth,False,TRAPPIST-1e,35.0,False,2224.0,452.0,105.0,1.0,0.0,0.0,7060,1,False
6694,7061_01,Earth,False,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,1.0,7061,1,False
6695,7062_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,13.0,0.0,720.0,170.0,0.0,7062,1,False
6696,7068_01,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,595.0,0.0,7068,1,False
6697,7069_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,125.0,0.0,663.0,0.0,0.0,7069,1,True
6698,7069_02,Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7069,2,True
6699,7069_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7069,3,True
6700,7071_01,Earth,False,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,0.0,7071,1,False
6701,7072_01,Earth,False,PSO J318.5-22,56.0,False,1.0,2.0,0.0,102.0,307.0,0.0,7072,1,False
6702,7073_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,307.0,1.0,7073,1,False
6703,7074_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7074,1,True
6704,7074_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,452.0,3.0,797.0,5.0,0.0,7074,2,True
6705,7077_01,Earth,False,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,0.0,7077,1,False
6706,7078_01,Earth,False,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,0.0,7078,1,False
6707,7079_01,Earth,False,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,0.0,7079,1,False
6708,7080_01,Earth,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7080,1,False
6709,7082_01,Earth,False,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,0.0,7082,1,False
6710,7083_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7083,1,True
6711,7083_02,Europa,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7083,2,True
6712,7084_01,Earth,False,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,0.0,7084,1,False
6713,7085_01,Mars,False,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,0.0,7085,1,True
6714,7085_02,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7085,2,True
6715,7085_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7085,3,True
6716,7086_01,Earth,False,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,0.0,7086,1,False
6717,7087_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7087,1,False
6718,7088_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,0.0,7088,1,False
6719,7089_01,Europa,False,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,1.0,7089,1,False
6720,7090_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,308.0,0.0,0.0,7090,1,False
6721,7091_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7091,1,False
6722,7092_01,Earth,False,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,1.0,7092,1,False
6723,7093_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7093,1,False
6724,7094_01,Europa,False,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,1.0,7094,1,False
6725,7095_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7095,1,False
6726,7096_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7096,1,True
6727,7096_02,Europa,False,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,0.0,7096,2,True
6728,7096_03,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7096,3,True
6729,7097_01,Europa,False,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,1.0,7097,1,True
6730,7097_02,Europa,False,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,0.0,7097,2,True
6731,7097_03,Europa,False,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,0.0,7097,3,True
6732,7097_04,Europa,False,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,0.0,7097,4,True
6733,7098_01,Earth,False,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,1.0,7098,1,False
6734,7099_01,Earth,False,55 Cancri e,21.0,False,301.0,452.0,19.0,0.0,0.0,0.0,7099,1,False
6735,7104_01,Earth,False,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,0.0,7104,1,True
6736,7104_02,Europa,False,TRAPPIST-1e,42.0,False,159.0,4387.0,2.0,3.0,485.0,1.0,7104,2,True
6737,7105_01,Earth,False,55 Cancri e,20.0,False,0.0,6.0,552.0,20.0,0.0,1.0,7105,1,False
6738,7106_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7106,1,False
6739,7109_01,Europa,False,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,0.0,7109,1,False
6740,7110_01,Earth,False,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,0.0,7110,1,False
6741,7111_01,Mars,False,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,0.0,7111,1,False
6742,7113_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,0.0,7113,1,True
6743,7113_02,Earth,False,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,1.0,7113,2,True
6744,7114_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,0.0,7114,1,False
6745,7116_01,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7116,1,False
6746,7117_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7117,1,False
6747,7118_01,Earth,False,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,0.0,7118,1,False
6748,7119_01,Earth,False,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,0.0,7119,1,False
6749,7120_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,0.0,7120,1,False
6750,7121_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7121,1,True
6751,7121_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7121,2,True
6752,7126_01,Earth,False,TRAPPIST-1e,29.0,False,3.0,0.0,664.0,683.0,34.0,0.0,7126,1,False
6753,7127_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,4155.0,0.0,1368.0,42.0,0.0,7127,1,True
6754,7127_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,175.0,0.0,0.0,1.0,7127,2,True
6755,7128_01,Europa,False,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,0.0,7128,1,True
6756,7128_02,Europa,False,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,1.0,7128,2,True
6757,7128_03,Europa,False,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,0.0,7128,3,True
6758,7132_01,Earth,False,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,0.0,7132,1,False
6759,7133_01,Earth,False,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,0.0,7133,1,False
6760,7134_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7134,1,False
6761,7137_01,Earth,False,TRAPPIST-1e,23.0,False,223.0,134.0,482.0,308.0,27.0,0.0,7137,1,False
6762,7140_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,0.0,7140,1,False
6763,7142_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,0.0,7142,1,True
6764,7142_02,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7142,2,True
6765,7142_03,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7142,3,True
6766,7143_01,Mars,False,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,0.0,7143,1,False
6767,7144_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7144,1,False
6768,7148_01,Europa,False,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,1.0,7148,1,False
6769,7149_01,Mars,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7149,1,False
6770,7151_01,Mars,False,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,0.0,7151,1,False
6771,7152_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7152,1,True
6772,7152_02,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7152,2,True
6773,7155_01,Earth,False,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,0.0,7155,1,False
6774,7156_01,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7156,1,True
6775,7156_02,Mars,False,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7156,2,True
6776,7156_03,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7156,3,True
6777,7156_04,Mars,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7156,4,True
6778,7157_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7157,1,True
6779,7157_02,Mars,False,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,0.0,7157,2,True
6780,7159_01,Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7159,1,False
6781,7160_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7160,1,False
6782,7161_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,0.0,7161,1,False
6783,7162_01,Earth,False,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,0.0,7162,1,False
6784,7165_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7165,1,False
6785,7166_01,Mars,False,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,0.0,7166,1,False
6786,7167_01,Europa,False,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,1.0,7167,1,False
6787,7168_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,11.0,793.0,0.0,84.0,1.0,7168,1,False
6788,7170_01,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7170,1,False
6789,7171_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7171,1,False
6790,7173_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7173,1,False
6791,7175_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,0.0,7175,1,False
6792,7176_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7176,1,True
6793,7176_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,0.0,7176,2,True
6794,7176_03,Europa,False,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,1.0,7176,3,True
6795,7177_01,Earth,False,TRAPPIST-1e,38.0,False,102.0,12.0,14.0,669.0,0.0,0.0,7177,1,False
6796,7179_01,Earth,False,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,1.0,7179,1,False
6797,7180_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,0.0,7180,1,False
6798,7181_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,175.0,0.0,0.0,1.0,7181,1,False
6799,7182_01,Earth,False,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,0.0,7182,1,False
6800,7184_01,Earth,False,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,1.0,7184,1,False
6801,7186_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7186,1,True
6802,7186_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,0.0,7186,2,True
6803,7186_03,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,0.0,7186,3,True
6804,7187_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7187,1,False
6805,7188_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7188,1,True
6806,7188_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,0.0,7188,2,True
6807,7188_03,Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,1.0,7188,3,True
6808,7189_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7189,1,False
6809,7190_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,308.0,0.0,1.0,7190,1,False
6810,7191_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,0.0,7191,1,False
6811,7192_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7192,1,False
6812,7193_01,Earth,False,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,1.0,7193,1,False
6813,7194_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,129.0,0.0,177.0,444.0,0.0,7194,1,False
6814,7197_01,Mars,False,TRAPPIST-1e,51.0,False,106.0,1942.0,115.0,308.0,0.0,0.0,7197,1,False
6815,7199_01,Earth,False,TRAPPIST-1e,54.0,False,1.0,0.0,109.0,308.0,1.0,0.0,7199,1,False
6816,7200_01,Europa,False,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,1.0,7200,1,False
6817,7202_01,Earth,False,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,0.0,7202,1,False
6818,7203_01,Earth,False,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,1.0,7203,1,False
6819,7205_01,Mars,False,TRAPPIST-1e,29.0,False,1030.0,0.0,158.0,0.0,28.0,0.0,7205,1,False
6820,7206_01,Earth,False,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,0.0,7206,1,False
6821,7207_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7207,1,False
6822,7208_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7208,1,True
6823,7208_02,Earth,False,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,0.0,7208,2,True
6824,7210_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,0.0,7210,1,False
6825,7214_01,Earth,False,55 Cancri e,22.0,False,30.0,0.0,690.0,41.0,0.0,1.0,7214,1,False
6826,7215_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7215,1,False
6827,7216_01,Earth,False,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,1.0,7216,1,False
6828,7217_01,Mars,False,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,1.0,7217,1,False
6829,7218_01,Europa,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7218,1,False
6830,7219_01,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7219,1,True
6831,7219_02,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7219,2,True
6832,7219_03,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7219,3,True
6833,7219_04,Europa,False,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,0.0,7219,4,True
6834,7219_05,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7219,5,True
6835,7219_06,Europa,False,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,0.0,7219,6,True
6836,7221_01,Europa,False,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,0.0,7221,1,False
6837,7224_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7224,1,False
6838,7225_01,Europa,False,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,0.0,7225,1,False
6839,7226_01,Mars,False,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,0.0,7226,1,False
6840,7227_01,Mars,False,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,0.0,7227,1,False
6841,7229_01,Earth,False,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,0.0,7229,1,False
6842,7230_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7230,1,False
6843,7232_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,0.0,7232,1,False
6844,7233_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7233,1,False
6845,7234_01,Earth,False,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,0.0,7234,1,False
6846,7235_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1606.0,511.0,89.0,2220.0,0.0,7235,1,False
6847,7236_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7236,1,False
6848,7238_01,Mars,False,TRAPPIST-1e,60.0,False,180.0,0.0,414.0,1181.0,0.0,0.0,7238,1,False
6849,7240_01,Mars,False,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,1.0,7240,1,True
6850,7240_02,Mars,False,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,1.0,7240,2,True
6851,7242_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7242,1,False
6852,7246_01,Mars,False,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,0.0,7246,1,False
6853,7247_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,0.0,7247,1,False
6854,7249_01,Earth,False,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,0.0,7249,1,True
6855,7249_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7249,2,True
6856,7250_01,Mars,False,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,1.0,7250,1,False
6857,7252_01,Mars,False,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,0.0,7252,1,False
6858,7253_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,1.0,7253,1,False
6859,7255_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7255,1,False
6860,7256_01,Earth,False,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,0.0,7256,1,False
6861,7257_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7257,1,True
6862,7257_02,Earth,False,TRAPPIST-1e,29.0,False,0.0,1.0,12.0,0.0,779.0,0.0,7257,2,True
6863,7258_01,Earth,False,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,1.0,7258,1,False
6864,7259_01,Earth,False,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,1.0,7259,1,False
6865,7260_01,Earth,False,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,0.0,7260,1,False
6866,7261_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7261,1,False
6867,7267_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7267,1,True
6868,7267_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7267,2,True
6869,7268_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,0.0,7268,1,False
6870,7270_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7270,1,False
6871,7271_01,Earth,False,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,0.0,7271,1,False
6872,7273_01,Earth,False,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,1.0,7273,1,False
6873,7274_01,Earth,False,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,0.0,7274,1,False
6874,7276_01,Earth,False,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,0.0,7276,1,False
6875,7277_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,175.0,0.0,0.0,1.0,7277,1,False
6876,7278_01,Earth,False,TRAPPIST-1e,17.0,False,223.0,188.0,795.0,0.0,0.0,1.0,7278,1,False
6877,7279_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7279,1,False
6878,7280_01,Mars,False,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,0.0,7280,1,False
6879,7283_01,Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7283,1,False
6880,7284_01,Earth,False,TRAPPIST-1e,17.0,False,223.0,647.0,49.0,74.0,0.0,0.0,7284,1,False
6881,7285_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7285,1,False
6882,7289_01,Europa,False,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,1.0,7289,1,False
6883,7290_01,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7290,1,True
6884,7290_02,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7290,2,True
6885,7290_03,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7290,3,True
6886,7290_04,Europa,False,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,0.0,7290,4,True
6887,7290_05,Europa,False,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,0.0,7290,5,True
6888,7292_01,Mars,False,55 Cancri e,21.0,False,223.0,0.0,0.0,1.0,378.0,0.0,7292,1,False
6889,7296_01,Mars,False,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,0.0,7296,1,False
6890,7297_01,Earth,False,TRAPPIST-1e,40.0,False,678.0,0.0,229.0,0.0,0.0,0.0,7297,1,False
6891,7298_01,Earth,False,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,1.0,7298,1,False
6892,7300_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,1.0,7300,1,False
6893,7301_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7301,1,False
6894,7302_01,Mars,False,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,0.0,7302,1,False
6895,7303_01,Earth,False,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,0.0,7303,1,False
6896,7304_01,Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7304,1,False
6897,7305_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1.0,7305,1,False
6898,7306_01,Earth,False,55 Cancri e,26.0,False,1.0,0.0,0.0,0.0,718.0,1.0,7306,1,False
6899,7307_01,Earth,False,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,0.0,7307,1,False
6900,7309_01,Mars,False,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,0.0,7309,1,False
6901,7310_01,Mars,False,TRAPPIST-1e,28.0,False,1059.0,0.0,6.0,117.0,0.0,0.0,7310,1,False
6902,7311_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,0.0,7311,1,False
6903,7313_01,Mars,False,TRAPPIST-1e,41.0,False,2754.0,398.0,21.0,0.0,0.0,0.0,7313,1,False
6904,7314_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,308.0,0.0,1.0,7314,1,False
6905,7320_01,Earth,False,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,0.0,7320,1,False
